text,label
"Казахстан [отменит](https://www.forbes.ru/society/483841-kazahstan-uzestocil-uslovia-prebyvania-inostrancev-bez-vizy) так называемый визаран — возможность продлить срок легального пребывания в стране, выехав за границу и тут же вернувшись. Теперь россияне смогут находиться в Казахстане без визы 90 дней, но только на протяжении одного календарного периода в 180 дней. Ограничения не распространяются на людей, оформивших разрешение на временное проживание",0
Министром обороны Германии [станет](https://www.forbes.ru/society/483840-v-germanii-opredelilis-s-novym-ministrom-oborony) 62-летний политик Борис Писториус. Он будет первым мужчиной на этом посту за почти 10 лет. Его предшественница Кристин Ламбрехт ушла в отставку на фоне давления союзников на Берлин по поводу поставок танков Leopard на Украину,0
"Минобороны [начнет увеличивать](https://www.forbes.ru/society/483838-sojgu-nazval-sroki-uvelicenia-cislennosti-armii-i-planiruemye-izmenenia) численность армии уже в 2023 году, этот процесс продлится до 2026-го, заявил Шойгу. Он анонсировал также создание Московского и Ленинградского военных округов, формирование армейского корпуса в Карелии и усиление флота, ракетных и ядерных сил. Ранее в Госдуме допустили, что призывной возраст уже весной увеличится до 30 лет, хотя нижняя планка останется на 18-ти",0
"Правовое управление Госдумы [не поддержало](https://www.forbes.ru/society/483837-uristy-gosdumy-ne-odobrili-osvobozdenie-ot-mobilizacii-dla-kandidatov-i-doktorov-nauk) законопроект об освобождении кандидатов и докторов наук от мобилизации. По мнению управления, исключение ученых из призыва не соотносится с подходом в законодательстве о мобилизации. Путин ранее дал отсрочку от мобилизации аспирантам для защиты научных работ, но под чьим руководством они будут это делать, если ученых мобилизуют, — вопрос, завил в связи с решением правового управления сенатор Андрей Клишас",0
"**Короли имиджа: крупные российские компании с лучшей репутацией в 2022 году**

По данным ежегодного исследования, проведенного Институтом репутации на основе опроса жителей России, репутация российских компаний в 2022 году улучшилась на 1,3 пункта по сравнению с 2021-м и составила в среднем 67,7 пункта. А вот репутация международных компаний упала на пункт по сравнению с 2021-м — до уровня 71,3 пункта. 

Восприятие международных и российских компаний быстро сближается на фоне геополитических изменений, объясняют аналитики. Так, если в 2017 году разница между ними достигала 14,4 пункта, то в 2022 году она составляет лишь 3,7 пункта.

В первую очередь на репутацию компаний в России влияют качество продуктов и услуг и социальная ответственность, подчеркивают авторы исследования. 

Лидеры списка российских компаний с лучшей репутацией — [в материале Forbes](https://www.forbes.ru/biznes/483664-koroli-imidza-krupnye-rossijskie-kompanii-s-lucsej-reputaciej-v-2022-godu)

📸__: Михаил Метцель / ТАСС__",0
"[​​](https://telegra.ph/file/03f727f105a26a29277f7.png)Арестович [написал заявление](https://www.forbes.ru/society/483835-arestovic-podal-v-otstavku-posle-izvinenij-za-slova-o-sbitoj-pvo-rakete-v-dnepre) об уходе с должности советника офиса президента Украины. Ранее он принес извинения за свои слова о том, что обрушение подъезда дома в Днепре произошло из-за работы украинской ПВО, назвав их «серьезной ошибкой»",0
"Большинство экономистов и руководителей бизнеса [ожидают](https://www.forbes.ru/finansy/483834-ekonomisty-i-top-menedzery-ocenili-riski-mirovoj-recessii) наступления глобальной рецессии в 2023 году, показали опросы, результаты которых появились перед Всемирным экономическим форумом в Давосе. Около 40% бизнес-лидеров опасаются, что их компании могут не дожить до конца десятилетия",0
"Правительство [поддержало](https://www.forbes.ru/biznes/483831-pravitel-stvo-podderzalo-zakonoproekt-o-peredace-konfiskata-minoborony-i-mcs) законопроект о передаче Минобороны или МЧС товаров легкой промышленности, конфискованных в рамках административных дел. Сейчас такие товары направляются Росимуществу для уничтожения",0
"**Дисконт на российскую нефть: нужны ли срочные меры по его снижению
**
По сообщению Минфина, цена на российскую нефть марки Urals в среднем за 2022 год сложилась в размере $76,09 за баррель, увеличившись с $69 за баррель в 2021 году. Но уже в декабре 2022 года средняя цена на Urals была $50,47 за баррель.

Нефть подешевела на 30,5% к декабрю 2021 года, когда находилась на уровне $72,71 за баррель, и на 24% к ноябрю 2022 года ($66,47). Зато февральские фьючерсы на нефть сорта Brent торговались утром 16 января на уровне $84,7 за баррель. 

Цена несколько снизилась с $85,3 в предыдущий торговый день, 13 января. По данным Trading Economics, цена Urals 13 января составляла $56,15 за баррель. 

На совещании Владимира Путина с членами правительства 11 января Александр Новак отметил, что считает основной проблемой нефтяной отрасли высокий дисконт цены российской нефти по отношению к эталонному сорту Brent.

Президент поручил вице-премьеру Александру Новаку подготовить предложения о том, как сократить дисконт цены российской нефти по отношению к эталонному сорту Brent, чтобы скидки не создавали «никаких проблем бюджету».

[Forbes разбирался](https://www.forbes.ru/biznes/483784-diskont-na-rossijskuu-neft-nuzny-li-srocnye-mery-po-ego-snizeniu), какие меры могут быть приняты для того, чтобы выполнить поручение президента, и нужны ли эти меры

📸__: Andrey Rudakov / Bloomberg via Getty Images__",1
"Население Китая [сократилось](https://www.forbes.ru/society/483830-naselenie-kitaa-sokratilos-vpervye-s-1961-goda) впервые за шесть десятилетий. Несмотря на усилия правительства, поощряющего семьи иметь больше детей, рождаемость упала до минимума с начала 1950-х. Сокращение населения, которое происходит намного быстрее, чем ожидалось, может затормозить рост ВВП и не позволить китайской экономике обогнать по объему американскую",0
"В регионах после шумихи вокруг поездок депутатов за границу [стали «настоятельно рекомендовать»](https://www.forbes.ru/society/483829-kommersant-uznal-o-nastoatel-noj-rekomendacii-deputatam-ne-otdyhat-za-granicej) чиновникам и членам заксобраний воздержаться от зарубежных поездок. В некоторых прямо ссылаются на «сложное для страны время». Напрямую запретить поездки за границу власти регионов не могут, но «все понимают», что означает эта «рекомендация»",0
"МВФ [заявил](https://www.forbes.ru/finansy/483826-mvf-ocenil-poteri-mirovoj-ekonomiki-ot-fragmentacii-v-7-global-nogo-vvp), что «фрагментация» мировой экономики может стоить ей до 7% ВВП. Аналитики фонда полагают, что конфликт на Украине и пандемия коронавируса привели к тому, что страны стали более разобщенными. Если эту ситуацию не удастся разрешить, то развивающийся мир «еще больше отстанет» от развитых стран, говорится в докладе за подписью главы МВФ Кристалины Георгиевой",0
"Половина сделок со вторичным жильем в России в прошлом году [совершалась](https://www.forbes.ru/biznes/483824-eksperty-ocenili-kak-rekordnuu-dolu-prodaz-rossianami-kvartir-po-doverennosti) по доверенности — это максимальный показатель за всю современную историю рынка, подсчитали эксперты. Рекорд стал результатом спешной продажи своих квартир через посредников уехавшими из страны россиянами, объясняют консультанты по недвижимости",0
"Экономика Китая в прошлом году [выросла](https://www.forbes.ru/finansy/483827-rost-ekonomiki-kitaa-okazalsa-odnim-iz-samyh-malen-kih-za-neskol-ko-desatiletij) на 3%. Это один из самых низких результатов для страны за последние десятилетия. На экономике сказалась жесткая политика властей в отношении коронавируса. Ее отмена в конце прошлого года может создать условия для более активного роста, но риски несут геополитическое противостояние с США и демографическая ситуация",0
"ЦБ [выявил](https://www.forbes.ru/finansy/483821-cb-obnaruzil-priznaki-otmyvania-deneg-v-shemah-s-ispol-zovaniem-investicionnyh-monet) операции по использованию инвестиционных монет из драгоценных металлов для отмывания денег. Схема начинается с перечисления средств фиктивной компании, которая покупает инвестмонеты, и закрывается сдачей их в банк за наличные, описывают такие операции эксперты. Эти операции вряд ли могут существенно влиять на рынок обналичивания денег, полагают они",0
"Производители йогуртов [предупредили](https://www.forbes.ru/biznes/483823-proizvoditeli-jogurtov-predupredili-o-riske-deficita-zagustitelej-dla-nih) о нехватке пищевых модифицированных крахмалов, которые используются как загустители. Поставки ингредиентов из Евросоюза остановились из-за санкций, а внутреннее производство сдерживает нехватка сырья. Проблему решают за счет изменения рецептур и роста себестоимости йогуртов",0
"45 западных банков, имеющих дочерние компании в России, [не смогли найти](https://www.forbes.ru/finansy/483822-ft-rasskazala-o-problemah-vyhoda-zapadnyh-bankov-iz-rossijskih-aktivov) приемлемые условия выхода из российских активов. Их надежды на скорый уход рухнули после того, как Владимир Путин в 2022 году принял решение, что иностранные владельцы компаний из «недружественных» стран не могут заключать сделки без одобрения российских властей, пишет Financial Times. Советники западных банков предупреждают, что в этих условиях бизнесмены, связанные с Кремлем, могут перехватить продаваемые активы",0
"Россияне в 2022 году [перевели](https://www.forbes.ru/finansy/483818-rossiane-pereveli-v-gruziu-bolee-2-mlrd-v-2022-godu) в Грузию более $2 млрд, при этом общий объем переводов в страну из других государств составил $4,3 млрд, следует из данных Национального банка Грузии. Таким образом, граждане России обеспечили половину притока капитала в страну. Самым активным месяцем по переводам россиян стал декабрь — они перевели в Грузию более $300 млн",0
"**Эксперт по богатым русским Элизабет Шимпфессль: «Все хотели найти хорошего олигарха»**

Социолог Элизабет Шимпфессль 15 лет изучала самоидентификацию богатых россиян и в итоге написала о них книгу «Безумно богатые русские». 

Некоторые обвинили ее в том, что олигархи ее «купили», поэтому она их недостаточно критикует. Другие, наоборот, сочли, что она излишне строга к российским миллиардерам. 

В интервью Forbes Элизабет Шимпфессль объясняет, почему и те, и другие ошибаются и с каких пор российские миллиардеры начали гордиться крепкими браками и принадлежностью к советской интеллигенции. 

[Читайте на сайте Forbes](https://www.forbes.ru/milliardery/483672-ekspert-po-bogatym-russkim-elizabet-simpfessl-vse-hoteli-najti-horosego-oligarha)

📸__: Элизабет Шимпфессль__",0
"Комитет Госдумы по обороне [не поддержал](https://www.forbes.ru/society/483816-v-gosdume-socli-ideu-otsrocek-ucenym-protivorecasej-podhodu-k-mobilizacii-v-rossii) законопроект, предполагающий отсрочки от частичной мобилизации для кандидатов и докторов наук. В заключении комитета говорится, что инициатива «не соотносится с подходом» законодательства к мобилизации. Ранее Минобороны тоже не поддержало идею отсрочек от частичной мобилизации для ученых, заявив, что расширять существующий указ Путина об отсрочке «нецелесообразно»",0
"Кремль [прокомментировал обвинения в адрес России](https://www.forbes.ru/society/483815-kreml-prokommentiroval-obvinenia-v-adres-rossii-v-svazi-s-obruseniem-doma-v-dnepre) в связи с обрушением подъезда многоэтажки в Днепре. Песков заявил, что российские военные «не наносят ударов по жилым домам или по объектам социальной инфраструктуры», и напомнил, что в Киеве связали трагедию с «действием контрракет противовоздушной обороны». Такую версию выдвинул советник главы офиса президента Украины Арестович, но позже заявил, что «никакая ракета ПВО и близко не могла бы причинить и половины таких разрушений». Подъезд дома в Днепре обрушился 14 января, местные власти сообщили о примерно 40 погибших",0
"Россия [должна прекратить](https://www.forbes.ru/biznes/483811-evrokomissia-prizvala-rossiu-otmenit-platu-za-polety-samoletov-nad-sibir-u) взимать с иностранных авиакомпаний плату за полеты над Сибирью, заявили в директорате Еврокомиссии. Сейчас российское воздушное пространство закрыто для самолетов из США и Евросоюза. Роялти за полеты над Сибирью было введено в 1970-х, большую его часть получает «Аэрофлот», еще часть — Росавиация",0
"Могут ли россияне, сотрудничающие с российскими работодателями из-за рубежа, избежать увеличения ставки налога с зарплаты? Да, и это закреплено Налоговым кодексом. 

По закону через 183 дня проживания за пределами России человек теряет статус налогового резидента страны. При этом часто ставка налога с заработной платы для него возрастает с 13–15% до 30%. Доходы россиян-нерезидентов могут облагаться по ставке 0%, если в трудовом договоре с российской компанией указано, что работа осуществляется за пределами страны.

[Подробнее о том, как это работает, и какие тут могут быть риски, в колонке для Forbes рассказала партнер юридической фирмы FTL Advisers Дарья Невская](https://www.forbes.ru/svoi-biznes/483733-uhoda-zaplati-v-kakih-slucaah-dla-uehavsih-rossian-ne-dejstvuet-povysennyj-ndfl).

📸: __Unsplash__",0
"Отказ Украины от предложенного Москвой «рождественского перемирия» — пример «лицемерной политики Киева», [заявил](https://www.forbes.ru/society/483806-putin-vpervye-prokommentiroval-otkaz-ukrainy-ot-rozdestvenskogo-peremiria) Путин в телефонном разговоре с Эрдоганом. Российский президент указал на «деструктивную линию киевского режима». Путин впервые отреагировал на решение Зеленского отказаться от перемирия, предложенного патриархом Кириллом",0
"Евросоюз [увеличил закупки дизельного топлива в России](https://www.forbes.ru/biznes/483805-es-uvelicil-zakupki-dizel-nogo-topliva-v-rossii-do-rekordnogo-s-marta-2022-go-urovna) до рекордного с начала «военной спецоперации» уровня. 5 февраля вступает в силу эмбарго на импорт нефтепродуктов из России в ЕС и потолок цен на топливо, поставляемое морским путем",1
"МАГАТЭ [расширит](https://www.forbes.ru/society/483802-magate-rassirit-prisutstvie-na-ukraine-dla-nedopusenia-adernoj-avarii) присутствие на Украине с целью предотвращения «ядерной аварии во время текущего конфликта», сообщил глава организации Рафаэль Гросси. По его словам, МАГАТЭ будет присутствовать на всех украинских АЭС. На прошлой неделе организация заявила, что ситуация на Запорожской АЭС остается нестабильной",0
"Продажи недвижимости в Дубаи [выросли за год на 80% благодаря россиянам](https://www.forbes.ru/biznes/483801-prodazi-nedvizimosti-v-dubae-vyrosli-za-god-na-80-blagodara-rossianam), которые стали крупнейшими покупателями на местном рынке. За год в эмирате был зарегистрирован исторический максимум сделок по продаже жилья — 86 000",0
"Ученые, работающие на Большом адронном коллайдере в Швейцарии, [приостановили](https://www.forbes.ru/society/483795-smi-uznali-o-pauze-v-publikacii-issledovanij-c-kollajderom-iz-za-specoperacii) публикацию научных работ из-за расхождений во мнениях по поводу сотрудничества с россиянами и российскими институтами, узнала The Guardian. Часть ученых отказывается от соавторства с россиянами, и компромисс стороны пока не нашли. Ситуация может угрожать перспективам молодых ученых",0
"Большая часть вновь накопленных с 2020 года богатств [досталась 1% самых состоятельных людей мира](https://www.forbes.ru/milliardery/483792-eksperty-soobsili-o-koncentracii-bol-sej-casti-nakoplenij-s-2020-goda-u-1-ludej), заявили исследователи Oxfam. Капитал миллиардеров, по их данным, увеличивается на $2,7 млрд ежедневно. Тем временем уровень бедности вырос впервые за 25 лет. Эксперты предлагают бороться с неравенством повышением налогов",0
"Эксперимент X5 Group: зачем директоров «Пятерочек» сделали предпринимателями?

Осенью 2021 году впервые наемным директорам супермаркетов «Пятерочка» предложили стать предпринимателями — дали полномочия собственников бизнеса: они стали запускать маркетинговые акции, управлять ассортиментом и бюджетом, менять график работы, расширять или сокращать штат. И все это — без лишних согласований.

По условиям, если супермаркет генерирует прибыль выше запланированной, участники проекта могут сами распоряжаться частью этих денег. 

В результате руководители-партнеры заработали для торговой сети дополнительные 158 млн рублей, а их собственные доходы за 2022 год оказались на 30% больше, чем у управляющих магазинов, работающих в обычном режиме.

В 2024 году на новую систему управления планируется перевести 25% магазинов. [Какими полномочиями участники пользовались чаще всего и к чему привела мотивационная программа X5 Group, читайте в материале на сайте Forbes](https://www.forbes.ru/biznes/483680-biznes-v-najme-zacem-direktorov-paterocek-sdelali-predprinimatelami).

📸: Артем Геодакян / ТАСС",0
Министр обороны Германии Кристин Ламбрехт [подала](https://www.forbes.ru/society/483790-ministr-oborony-germanii-podala-v-otstavku) прошение об отставке. Сейчас Германия подвергается давлению союзников по поводу поставок танков Leopard на Украину. Решение о поставках может быть принято 20 января на встрече министров обороны на авиабазе США в Рамштайне,0
"Стоимость российской нефти Urals [опустилась](https://www.forbes.ru/finansy/483789-minfin-soobsil-o-padenii-srednej-ceny-rossijskoj-nefti-nize-50-za-barrel) ниже $50 за баррель, сообщил Минфин. Разница в цене с Brent увеличилась до нового максимума, подсчитали аналитики. Бюджет на 2023 год рассчитан на основе стоимости нефти в $70 за баррель",1
"В Италии [задержали](https://www.forbes.ru/society/483787-v-italii-zaderzali-samogo-razyskivaemogo-bossa-mafii) босса сицилийской «Коза ностра», который был в бегах около 30 лет. Он был последним из трех главарей мафии, которым удавалось скрываться от правосудия несколько десятилетий",0
"Предпринимателей, призванных по мобилизации, [освободили](https://www.forbes.ru/biznes/483785-pravitel-stvo-osvobodilo-mobilizovannyh-predprinimatelej-ot-statisticeskoj-otcetnosti) от необходимости предоставлять обязательную статистическую отчетность. Правительство также постановило, что участие мобилизованных, контрактников и добровольцев в «спецоперации» будет засчитываться в их страховом стаже в двойном размере",0
"За 2022 год 153 000 россиян получили вид на жительство в Турции. Таким образом граждане России [стали лидерами по числу выданных разрешений](https://www.forbes.ru/forbeslife/483783-v-2022-godu-turcia-vydala-rossianam-naibol-see-cislo-vidov-na-zitel-stvo). Причем большинству из них был выдан туристический ВНЖ, действующий до года. 

📸__: Mehmet Uzut / Unsplash__",0
"Экономический оптимизм в 24 наиболее развитых странах [упал](https://www.forbes.ru/finansy/483780-cislo-verasih-v-ulucsenie-polozenia-ih-semej-snizilos-do-minimuma-v-24-stranah) до исторического минимума: рекордно низкое число людей считают, что их семьи станут жить лучше в ближайшие пять лет. За год экономический оптимизм по всему миру обвалился сразу на 10 пунктов — такого не было даже в начале пандемии. Люди все меньше доверяют властям и полагаются на бизнес",0
"**Островок науки: как российские ученые живут под санкциями**

__«Квинтэссенция российской науки, как ни странно, — не Москва. Да, в столице — МГУ, президиум РАН, куча НИИ и прочее... Настоящий же концентрированный микромир фундаментальной науки спрятан за тысячи километров, за четыре часовых пояса от столицы. В новосибирском Академгородке». __

Современные научные достижения почти невозможны без кооперации ученых разных стран. Но сейчас западным коллегам запрещено сотрудничать с российскими исследователями, ограничены импортные поставки оборудования, приборов и реагентов для опытов, а авторов из России теперь почти не публикуют авторитетные иностранные научные журналы. 

О том, как живет российская наука в новых условиях, — [в репортаже Forbes](https://www.forbes.ru/society/483580-ostrovok-nauki-kak-rossijskie-ucenye-zivut-pod-sankciami) из новосибирского Академгородка

📸__: Новосибирский государственный университет__",0
«Интеррос» миллиардера Потанина [перерегистрировал](https://www.forbes.ru/milliardery/483781-interros-potanina-perevel-svazannuu-s-nornikelem-strukturu-s-kipra-v-primor-e) еще одну структуру с Кипра на остров Русский во Владивостоке. Ранее в «российский офшор» в Приморье переехал крупнейший акционер «Норникеля»,0
"По данным IoT Analytics, к концу 2022 года в мире было подключено более 14,4 млрд устройств, работающих на базе технологий интернета вещей (IoT). Эксперты ожидают, что в 2023 году среднегодовой темп роста рынка интернета вещей в России после прошлогоднего падения восстановится минимум до 8% в год. Одним из ключевых факторов является то, что производителям IoT-устройств удалось наладить отечественную сборку решений, заменив компонентную базу на альтернативную. 

Подробнее — [в колонке Антона Салова](https://bit.ly/3w6ENdh), руководителя стратегии интернета вещей МТС.

* __Информационная поддержка__",0
"Аналитики [предложили](https://www.forbes.ru/finansy/483778-eksperty-predlozili-peresmotret-limity-vyplat-po-osago) пересмотреть действующие лимиты выплат по ОСАГО, так как они не позволяют компенсировать ущерб от ДТП. Они считают, что если увеличить лимиты в четыре раза, до 2 млн рублей, то каждый полис ОСАГО подорожает в среднем на 600-675 рублей",0
"Владелец «Вкусно — и точка» [подал](https://www.forbes.ru/biznes/483777-vkusno-i-tocka-podala-zaavku-na-registraciu-tovarnogo-znaka-v-kazahstane) заявку на регистрацию торгового знака в Казахстане, откуда уходит McDonald’s. Ранее владелец российской сети Александр Говор говорил, что работа в Казахстане под этим брендом невозможна из-за договоренностей с американской компанией",0
"[​​](https://telegra.ph/file/3a68d1ffd13c29a01f7dd.jpg)Revolut, основанный родившимся в России миллиардером Николаем Сторонским, наймет психологов, чтобы решить [проблему токсичной корпоративной культуры](https://www.forbes.ru/tekhnologii/483776-startap-revolut-storonskogo-najmet-psihologov-posle-kritiki-korporativnoj-kul-tury), на которую жаловались сотрудники. Стартап рассчитывает внедрить новые принципы поведения, основанные на ценностях и человечном подходе. Сейчас Revolut на своем сайте подчеркивает, что в компании установлены высокие требования, а сотрудников может ранить оценка их работы

📸__: Евгений Басыров для Forbes__",0
"Период, который весь мир называет ковидокризисом, для участников рынка жилья стал «жирным» из-за ажиотажного спроса на квартиры, который царил в 2020-м и 2021-м. 

В 2022 году повторить результаты двух прошлых лет не удалось. Девелоперы находились в состоянии ралли: росли спрос, цены и предложение. Однако ситуация драматически изменилась: спрос снизился, цены понемногу тоже снижаются, а вот предложение вышло в плюс**. **

События конца февраля, а потом объявление частичной мобилизации сильно повлияли на желание людей покупать жилье. Кроме того, Центробанк обещает ограничить программы льготной ипотеки от застройщиков.

Итоги жилищного рынка 2022 года и прогнозы на наступивший год — [в материале Forbes](https://www.forbes.ru/biznes/483369-sest-opasnostej-itogi-2022-goda-i-prognozy-na-2023-j-dla-rynka-zil-a)

📸__: Марина Лысцева / ТАСС__",0
"Правительство в конце декабря [приняло](https://www.forbes.ru/biznes/483767-izvestia-uznali-o-resenii-pravitel-stva-uzakonit-kannibalizaciu-samoletov) поправки, дающие право российским авиакомпаниям и предприятиям снимать исправные запчасти с одних самолетов для их хранения или установки на другие, выяснили «Известия» в авиаотрасли. Кабмин разрешил также устанавливать неоригинальные иностранные запчасти на суда и продлевать сроки техобслуживания лайнеро",0
"Белоруссия и Россия [начали совместные авиаучения](https://www.forbes.ru/society/483775-minoborony-belorussii-zaavilo-o-nacale-sovmestnyh-s-rossiej-aviaucenij), заявило белорусское Минобороны. В рамках учений отработают, например, совместное патрулирование пространства вдоль границы, авиаподдержку группировок войск и высадку десанта. В конце 2022 года Путин во время визита в Минск счел возможным продолжение подготовки белорусских боевых самолетов Белоруссии, которые переоборудованы для применения ядерных боеголовок",0
"Уполномоченный по защите прав предпринимателей при президенте Борис Титов [предложил](https://www.forbes.ru/biznes/483768-biznes-ombudsmen-titov-predlozil-unificirovat-userb-po-delam-o-mosennicestve) унифицировать пороги размера ущерба по делам о мошенничестве. По словам бизнес-омбудсмена, они гораздо выше в случаях договорных отношений между предпринимателями, чем при исполнении госконтрактов. Такое различие, по мнению Титова, противоречит позиции Конституционного суда",0
"Сокращение поставок российского трубопроводного газа в ЕС [привело](https://www.forbes.ru/biznes/483770-dola-spg-v-postavkah-gaza-iz-rossii-vyrosla-do-25-pri-snizenii-eksporta-po-trube) к тому, что доля СПГ в российском экспорте газа, прежде незначительная, по оценкам аналитиков, выросла до 25%. СПГ стал единственным видом топлива, поставки которого из России в Европу выросли по итогам 2022 года. Поставки СПГ в Европу с завода «Ямал СПГ» примерно на 13,5% увеличил «Новатэк»",1
"Власти [рассмотрят](https://www.forbes.ru/tekhnologii/483773-vlasti-zadumalis-ob-ograniceniah-dla-marketplejsov-s-inostrannym-kapitalom) ограничения для интернет-магазинов, в которых иностранцам принадлежат 49% и более. Причем сделать это могут на уровне ЕАЭС, а не только России. Авторы инициативы считают, что маркетплейсы относятся к «уязвимой критической инфраструктуре», и изменения помогут защитить потребителей",0
"**«Величайшее благо»: роман о личном опыте переживания Второй мировой войны**

В издательстве Ad Marginem выходит роман «Величайшее благо» Оливии Мэннинг. Его герои, Гай и Гарриет Прингл с начала вторжения Германии в Польшу в 1939 году переехали в Бухарест. И пока Европу охватывает хаос, жители этого города всеми силами хватаются за размеренную праздность повседневности, довольствуясь политической неопределенностью, не желая осознавать, что их ждет впереди.

[Публикуем отрывок из книги](https://www.forbes.ru/forbes-woman/483726-velicajsee-blago-roman-o-licnom-opyte-perezivania-vtoroj-mirovoj-vojny)",0
"Магазины игрушек Hamleys в России, которыми управляет компания миллиардера Александра Мамута, постепенно [переименуют](https://www.forbes.ru/biznes/483772-kompania-aleksandra-mamuta-smenit-nazvanie-rossijskih-magazinov-hamleys-na-vinni) в «Винни», а ассортимент дополнят одеждой и обувью, узнал «Коммерсантъ». Но эксперты не ждут активной экспансии «Винни» за пределами крупнейших городов",0
"Остановка производства Coca-Cola и Pepsi в России [привела](https://www.forbes.ru/biznes/483771-analitiki-ocenili-padenie-rynka-gazirovki-bez-sahara-posle-uhoda-coca-cola-i-pepsi) к падению показателей сегмента газированных напитков без сахара. За год натуральные продажи газировки без сахара сократились почти на 10%, а ее доля упала до 8,5% рынка. Спрос на напитки без сахара стимулировал маркетинг крупнейших игроков, теперь игроки рынка сосредоточились на популярной сладкой газировке",0
"Россия и Иран [могут разработать](https://www.forbes.ru/finansy/483765-rossia-i-iran-nacali-obsuzdat-sozdanie-privazannogo-k-zolotu-sovmestnogo-stejblkoina) общий стейблкоин, обеспеченный золотом, узнали «Ведомости». Использовать криптовалюту вместо доллара, рубля и иранского риала при товарообороте между Россией и Ираном целесообразно, отмечают эксперты. Однако это станет возможно только, когда власти отрегулируют оборот криптовалют, добавляют они",0
"Опрошенные WSJ экономисты [считают](https://www.forbes.ru/finansy/483764-ekonomisty-ocenili-veroatnost-recessii-v-ssa-v-blizajsij-god), что с вероятностью 61% в США наступит рецессия в ближайшие 12 месяцев. Замедление инфляции в декабре до минимума больше чем за год почти не повлияло на их ожидания",0
"Бывший глава Volkswagen Карл Хорст Хан [умер в Германии в возрасте 96 лет](https://www.forbes.ru/biznes/483763-umer-byvsij-glava-volkswagen). Благодаря его работе автомобиль «Жук» стал самой продаваемой моделью в истории, а Volkswagen поглотил Seat и Skoda и стал крупнейшим автопроизводителем в Европе",0
"Зеленский [ввел персональные санкции](https://www.forbes.ru/society/483762-koncalovskij-rudkovskaa-guberniev-zelenskij-vvel-sankcii-protiv-198-rossian) против 198 человек. Под ограничения, в частности, попали режиссер Андрей Кончаловский, телеведущие Дмитрий Губерниев и Борис Корчевников, гендиректор РБК Николай Молибог, блогер Дмитрий Пучков (Гоблин), декан МГУ Виталий Третьяков и бывший губернатор Московской области Борис Громов",0
"[​​](https://telegra.ph/file/13d267ecfc7b8db9a4e04.jpg)На экономическом форуме в Давосе в этом году [не будет российских миллиардеров](https://www.forbes.ru/milliardery/483761-na-davosskom-forume-ne-budet-milliarderov-iz-rossii-i-kitaa), которые были постоянными участниками мероприятия, сообщил Bloomberg. В Швейцарию не приедут и китайские бизнесмены. Всего на форум зарегистрировались больше 100 миллиардеров, большинство из них — из США
📸: ТАСС / EPA/GIAN EHRENZELLER",0
"Бывший топ-менеджер Amazon Studios и венчурный капиталист Мэтью Болл — один из первых теоретиков концепции метавселенной, именно он начал интенсивно использовать этот термин применительно к существующим современным технологиям. Он утверждает, что метавселенная — это «следующий интернет» и говорит, что в ближайшем будущем она радикально поменяет нашу жизнь не только онлайн, но и офлайн.

В своей книге «Метавселенная: Как она меняет наш мир» (выходит в январе в издательстве «Альпина Паблишер») Болл дает исчерпывающее определение метавселенной и объясняет, какие технологии необходимы, чтобы она начала действительно влиять на наш мир, а также — кто и как сможет на этом заработать. [Forbes публикует отрывок из книги.](https://www.forbes.ru/tekhnologii/483729-interaktivnye-golodnye-igry-i-svidanie-na-zvezde-smerti-divnyj-mir-metavselennyh)",0
"Страны Запада должны предоставить больше субсидий, чтобы мотивировать авиационную отрасль перейти на самолеты с электродвигателями и снизить выбросы углерода, [считает](https://www.forbes.ru/tekhnologii/483760-svedskij-startap-prizval-zapadnye-strany-subsidirovat-perehod-na-elektrosamolety) соучредитель шведского стартапа Heart Aerospace. Он заявил, что пока что, как правило, авиакомпании слишком сосредоточены на получении краткосрочной выгоды",0
"JPMorgan Chase подает иск против 30-летней основательницы Frank, нашумевшего финтех-стартапа, который банк выкупил за $175 млн. В обосновании к иску говорится, что фирма якобы лгала о масштабах и успехе своего бизнеса и в стремлении подтолкнуть корпорацию к поглощению создала огромный перечень подставных пользователей.

Frank в 2016 году основала Чарли Джевис, занимавшая должность генерального директора. Сервис предлагал молодым американцам, которым требуется финансовая поддержка, программное обеспечение, упрощающее процесс подачи заявки для кредита на обучение. 

[Что произошло — в нашем материале](https://www.forbes.ru/svoi-biznes/483727-pocemu-bank-jpmorgan-podal-v-sud-na-osnovatel-nicu-kuplennogo-im-startapa)",0
"Грузинский певец и актер [Вахтанг Кикабидзе умер в возрасте 84 лет](https://www.forbes.ru/society/483759-umer-vahtang-kikabidze). Он стал известен после роли летчика Валентина Мизандари в фильме «Мимино», за которую позже получил государственную премию СССР. В последние годы Кикабидзе серьезно болел",0
